2	3.000000	0.200000	2	123280757.720000	6.754190	176408.000000
2	3.000000	0.270000	2	121758719.450000	6.401304	181104.000000
2	3.000000	0.340000	2	118702130.510000	6.458941	181104.000000
2	3.000000	0.410000	2	120322337.690000	6.623443	181104.000000
2	3.000000	0.480000	2	117423593.960000	6.766491	181104.000000
2	3.000000	0.550000	2	119320238.250000	6.701520	181104.000000
2	3.000000	0.620000	2	111873146.580000	6.800770	181104.000000
2	3.000000	0.690000	2	111901024.380000	6.924687	181104.000000
2	3.000000	0.760000	2	119095503.580000	7.311640	181104.000000
2	3.000000	0.830000	2	120306858.600000	7.779748	181104.000000
2	3.000000	0.900000	2	111786485.240000	8.796426	181740.000000
3	3.000000	0.200000	2	120601437.830000	6.567678	181740.000000
3	3.000000	0.270000	2	120257349.460000	6.669174	181740.000000
3	3.000000	0.340000	2	111913651.500000	6.725356	181740.000000
3	3.000000	0.410000	2	120279272.580000	6.559598	181740.000000
3	3.000000	0.480000	2	112045792.060000	6.727346	181740.000000
3	3.000000	0.550000	2	119998761.600000	7.037055	181740.000000
3	3.000000	0.620000	2	111933672.480000	7.199405	181740.000000
3	3.000000	0.690000	2	114166257.600000	7.169466	181740.000000
3	3.000000	0.760000	2	119928361.240000	7.543039	181740.000000
3	3.000000	0.830000	2	111777774.630000	8.723507	181740.000000
3	3.000000	0.900000	2	102180737.920000	9.815048	183716.000000
4	3.000000	0.200000	2	118463913.070000	6.702053	183716.000000
4	3.000000	0.270000	2	119418434.300000	6.724585	183716.000000
4	3.000000	0.340000	2	112100684.940000	6.667533	183716.000000
4	3.000000	0.410000	2	111974685.470000	6.945255	183716.000000
4	3.000000	0.480000	2	119418418.960000	6.972104	183716.000000
4	3.000000	0.550000	2	111993239.830000	7.012590	183716.000000
4	3.000000	0.620000	2	111657987.090000	7.235495	183716.000000
4	3.000000	0.690000	2	111787011.650000	7.854398	183716.000000
4	3.000000	0.760000	2	111986822.730000	7.976242	183716.000000
4	3.000000	0.830000	2	112497899.130000	8.634008	183716.000000
4	3.000000	0.900000	2	100213751.440000	10.449421	184900.000000
5	3.000000	0.200000	2	118575728.530000	6.791867	184900.000000
5	3.000000	0.270000	2	111933789.750000	6.778962	184900.000000
5	3.000000	0.340000	2	111936781.070000	6.892860	184900.000000
5	3.000000	0.410000	2	111812030.640000	7.211076	184900.000000
5	3.000000	0.480000	2	111978908.060000	7.389637	184900.000000
5	3.000000	0.550000	2	111805776.370000	7.235949	184900.000000
5	3.000000	0.620000	2	118681786.790000	7.542645	184900.000000
5	3.000000	0.690000	2	101276388.760000	7.946806	184900.000000
5	3.000000	0.760000	2	114037221.740000	8.686500	184900.000000
5	3.000000	0.830000	2	113897798.630000	9.768624	184900.000000
5	3.000000	0.900000	2	101607828.880000	11.234696	187224.000000
6	3.000000	0.200000	2	123217865.240000	6.867356	187224.000000
6	3.000000	0.270000	2	114072928.190000	6.947506	187224.000000
6	3.000000	0.340000	2	118431634.090000	7.057315	187224.000000
6	3.000000	0.410000	2	117611633.620000	7.333853	187224.000000
6	3.000000	0.480000	2	117393557.880000	7.348406	187224.000000
6	3.000000	0.550000	2	105694977.520000	7.654428	187224.000000
6	3.000000	0.620000	2	110979511.720000	7.799702	187224.000000
6	3.000000	0.690000	2	100341920.550000	8.313900	187224.000000
6	3.000000	0.760000	2	113945144.380000	9.120701	187224.000000
6	3.000000	0.830000	2	101723095.920000	9.886307	187224.000000
6	3.000000	0.900000	2	111739597.520000	13.747401	192580.000000
7	3.000000	0.200000	2	111889252.700000	6.747027	192580.000000
7	3.000000	0.270000	2	111933982.140000	6.999828	192580.000000
7	3.000000	0.340000	2	119441345.780000	7.013712	192580.000000
7	3.000000	0.410000	2	111789519.470000	7.324668	192580.000000
7	3.000000	0.480000	2	111844694.310000	7.811551	192580.000000
7	3.000000	0.550000	2	110828848.390000	7.729041	192580.000000
7	3.000000	0.620000	2	111602670.530000	8.277282	192580.000000
7	3.000000	0.690000	2	99487255.060000	8.732149	192580.000000
7	3.000000	0.760000	2	103690404.100000	9.034151	192580.000000
7	3.000000	0.830000	2	110724651.630000	11.106093	192580.000000
7	3.000000	0.900000	2	101023346.760000	14.833254	194280.000000
8	3.000000	0.200000	2	102020963.010000	6.859587	194280.000000
8	3.000000	0.270000	2	112094566.940000	7.266049	194280.000000
8	3.000000	0.340000	2	119451459.200000	7.246823	194280.000000
8	3.000000	0.410000	2	111582758.800000	7.310353	194280.000000
8	3.000000	0.480000	2	114101052.710000	7.679914	194280.000000
8	3.000000	0.550000	2	111731498.510000	8.198913	194280.000000
8	3.000000	0.620000	2	111926003.230000	8.864551	194280.000000
8	3.000000	0.690000	2	111796500.840000	9.345354	194280.000000
8	3.000000	0.760000	2	111053266.010000	9.430437	194280.000000
8	3.000000	0.830000	2	100295139.420000	11.152079	194280.000000
8	3.000000	0.900000	2	110893727.450000	15.518784	196384.000000
9	3.000000	0.200000	2	111886444.380000	7.101027	196384.000000
9	3.000000	0.270000	2	111767990.970000	7.202522	196384.000000
9	3.000000	0.340000	2	112571429.740000	7.189864	196384.000000
9	3.000000	0.410000	2	101829004.740000	7.479734	196384.000000
9	3.000000	0.480000	2	112533659.030000	7.717069	196384.000000
9	3.000000	0.550000	2	116920487.000000	8.389189	196384.000000
9	3.000000	0.620000	2	111709964.470000	8.897541	196384.000000
9	3.000000	0.690000	2	110916744.530000	9.222326	196384.000000
9	3.000000	0.760000	2	100242331.760000	9.951134	196384.000000
9	3.000000	0.830000	2	100376266.150000	12.203036	196384.000000
9	3.000000	0.900000	2	89990253.160000	13.948503	196384.000000
10	3.000000	0.200000	2	120264996.040000	7.210360	196384.000000
10	3.000000	0.270000	2	117858284.690000	7.357136	196384.000000
10	3.000000	0.340000	2	111975232.700000	7.558129	196384.000000
10	3.000000	0.410000	2	101130430.970000	7.795280	196384.000000
10	3.000000	0.480000	2	111833301.650000	8.134455	196384.000000
10	3.000000	0.550000	2	101205451.580000	8.553048	196384.000000
10	3.000000	0.620000	2	111495249.650000	8.929750	196384.000000
10	3.000000	0.690000	2	110930258.310000	9.499210	196384.000000
10	3.000000	0.760000	2	111613325.760000	11.606234	196384.000000
10	3.000000	0.830000	2	110730825.500000	12.371519	196384.000000
10	3.000000	0.900000	2	104674811.020000	16.784740	199036.000000
