1	0.000000	0.000000	2	486910270631082432.000000	14.952735	176428.000000
2	0.000000	0.000000	2	486910270631082432.000000	7.449589	179704.000000
3	0.000000	0.000000	2	486910270631082432.000000	7.355946	179752.000000
4	0.000000	0.000000	2	486910270631082432.000000	6.624339	179768.000000
5	0.000000	0.000000	2	486910270631082432.000000	6.336681	179784.000000
6	0.000000	0.000000	2	486910270631082432.000000	6.624390	179792.000000
7	0.000000	0.000000	2	486910270631082432.000000	7.817840	179808.000000
8	0.000000	0.000000	2	460118734093164032.000000	6.877885	179816.000000
9	0.000000	0.000000	2	448390444492933504.000000	7.035463	179832.000000
10	0.000000	0.000000	2	486910270631082432.000000	7.035178	179848.000000
