1	0.000000	0.000000	2	61060.460000	6.475563	176404.000000
2	0.000000	0.000000	2	61295.560000	6.192877	179284.000000
3	0.000000	0.000000	2	60678.580000	6.361316	179284.000000
4	0.000000	0.000000	2	60678.580000	6.148222	179284.000000
5	0.000000	0.000000	2	59863.540000	6.216694	179284.000000
6	0.000000	0.000000	2	59940.790000	6.215938	179284.000000
7	0.000000	0.000000	2	59716.760000	6.247357	179284.000000
8	0.000000	0.000000	2	59869.590000	6.261878	179284.000000
9	0.000000	0.000000	2	60074.320000	6.325235	179284.000000
10	0.000000	0.000000	2	59736.510000	6.295169	179284.000000
