2	3.000000	0.200000	2	935074792262.540039	7.018447	176460.000000
2	3.000000	0.270000	2	938070149749.250000	6.694139	179308.000000
2	3.000000	0.340000	2	542370799156.599976	7.621490	179308.000000
2	3.000000	0.410000	2	926332099629.119995	7.134842	179544.000000
2	3.000000	0.480000	2	921905964522.689941	6.701636	179544.000000
2	3.000000	0.550000	2	524904865193.830017	7.312378	179544.000000
2	3.000000	0.620000	2	921776191466.050049	7.037593	179544.000000
2	3.000000	0.690000	2	925505311007.180054	7.288594	179544.000000
2	3.000000	0.760000	2	921646895700.310059	7.359760	179544.000000
2	3.000000	0.830000	2	524213132405.390015	8.042436	182320.000000
2	3.000000	0.900000	2	524513099513.260010	9.575216	190224.000000
3	3.000000	0.200000	2	527278081987.299988	7.137157	190224.000000
3	3.000000	0.270000	2	929814302079.010010	6.835975	190224.000000
3	3.000000	0.340000	2	524634526023.169983	7.057046	190224.000000
3	3.000000	0.410000	2	933565593749.630005	7.123530	190224.000000
3	3.000000	0.480000	2	924243434242.060059	7.611671	190224.000000
3	3.000000	0.550000	2	524536237482.250000	7.297839	190224.000000
3	3.000000	0.620000	2	922154312979.339966	7.284128	190224.000000
3	3.000000	0.690000	2	925489676892.150024	7.902958	190224.000000
3	3.000000	0.760000	2	925309608974.280029	8.211637	190224.000000
3	3.000000	0.830000	2	245131067186.649994	8.243865	190224.000000
3	3.000000	0.900000	2	920887945903.280029	10.918147	198376.000000
4	3.000000	0.200000	2	933609115176.489990	6.724852	198376.000000
4	3.000000	0.270000	2	923255555718.189941	6.713428	198376.000000
4	3.000000	0.340000	2	526737983307.570007	7.751941	198376.000000
4	3.000000	0.410000	2	161615670533.750000	6.890724	198376.000000
4	3.000000	0.480000	2	541357264501.099976	6.936457	198376.000000
4	3.000000	0.550000	2	925489906044.660034	7.845668	198376.000000
4	3.000000	0.620000	2	925599248362.709961	7.991972	198376.000000
4	3.000000	0.690000	2	522686658878.049988	8.474955	198376.000000
4	3.000000	0.760000	2	162688649462.049988	8.467148	198376.000000
4	3.000000	0.830000	2	527853002595.479980	9.698870	198376.000000
4	3.000000	0.900000	2	164146157518.799988	11.460047	206200.000000
5	3.000000	0.200000	2	925549916043.079956	7.802230	206200.000000
5	3.000000	0.270000	2	524125311781.260010	6.789305	206200.000000
5	3.000000	0.340000	2	924462794884.530029	7.134936	206200.000000
5	3.000000	0.410000	2	925389797954.579956	7.590605	206200.000000
5	3.000000	0.480000	2	924274677992.270020	7.399929	206200.000000
5	3.000000	0.550000	2	535097342216.880005	7.791034	206200.000000
5	3.000000	0.620000	2	523953155543.580017	8.542834	206200.000000
5	3.000000	0.690000	2	524513100331.580017	9.454214	206200.000000
5	3.000000	0.760000	2	921645888904.140015	9.165583	206200.000000
5	3.000000	0.830000	2	243820981237.579987	10.296926	206200.000000
5	3.000000	0.900000	2	723221657691.050049	11.995213	216844.000000
6	3.000000	0.200000	2	932361372169.760010	6.911632	216844.000000
6	3.000000	0.270000	2	924217806225.140015	6.592559	216844.000000
6	3.000000	0.340000	2	525395181946.460022	7.159194	216844.000000
6	3.000000	0.410000	2	921013077454.790039	7.277626	216844.000000
