1	0.000000	0.000000	2	147124666852456164161588875385326970863616.000000	9.174351	209996.000000
2	0.000000	0.000000	2	171365418654575895654689701109453291520.000000	9.221348	210740.000000
3	0.000000	0.000000	2	171365418654575895654689701109453291520.000000	9.818053	210768.000000
4	0.000000	0.000000	2	9272658449286356758778751442078400512.000000	9.706059	210784.000000
5	0.000000	0.000000	2	171365418654575895654689701109453291520.000000	9.965965	210816.000000
6	0.000000	0.000000	2	113797858588152111131261464951048372224.000000	10.465803	210816.000000
7	0.000000	0.000000	2	15453882562999477308770134724928602112.000000	10.725291	210816.000000
8	0.000000	0.000000	2	171365418654575895654689701109453291520.000000	10.678257	210896.000000
9	0.000000	0.000000	2	171365418654575895654689701109453291520.000000	11.599512	210920.000000
10	0.000000	0.000000	2	7930574506267455986041581492328464384.000000	11.907747	211348.000000
