1	0.000000	0.000000	2	3584073891430395321049215791685173248.000000	15.172590	215876.000000
2	0.000000	0.000000	2	100373753178198943668980913201479680.000000	9.295798	215876.000000
3	0.000000	0.000000	2	15653506097906309752708451532800.000000	9.653789	215876.000000
4	0.000000	0.000000	2	2193176034804013988401941315584000.000000	10.061265	215876.000000
5	0.000000	0.000000	2	72610755271333421236115728236544.000000	10.430072	215876.000000
6	0.000000	0.000000	2	28341888689853752085021949299785728.000000	10.827383	215876.000000
7	0.000000	0.000000	2	211510014261935835352532915322880.000000	11.271149	216028.000000
8	0.000000	0.000000	2	85104942415573133192856491524096.000000	11.628059	216028.000000
9	0.000000	0.000000	2	38998899813299729507672078449377280.000000	12.170169	216028.000000
10	0.000000	0.000000	2	192509273406697615593316934483968.000000	12.515204	216028.000000
