2	3.000000	0.200000	2	185188151917830660406902784.000000	18.913421	251684.000000
2	3.000000	0.270000	2	185386564323147361585987584.000000	20.452688	252452.000000
2	3.000000	0.340000	2	187096640657021408492126208.000000	20.851134	252584.000000
2	3.000000	0.410000	2	175781557110824465160208384.000000	22.279044	253996.000000
2	3.000000	0.480000	2	185245223135461901772783616.000000	24.179140	255324.000000
2	3.000000	0.550000	2	166588738749085614191149056.000000	27.020368	255916.000000
2	3.000000	0.620000	2	175378212641672364327698432.000000	29.153232	255916.000000
2	3.000000	0.690000	2	175222210773654213828280320.000000	34.327550	259764.000000
2	3.000000	0.760000	2	151089726464998684149940224.000000	41.110243	262216.000000
2	3.000000	0.830000	2	158281384171589931437654016.000000	49.991728	268652.000000
2	3.000000	0.900000	2	142535705381622655297257472.000000	73.743157	280852.000000
3	3.000000	0.200000	2	175472339497627374114045952.000000	20.425198	280852.000000
3	3.000000	0.270000	2	175631450163675684463968256.000000	21.565983	280852.000000
3	3.000000	0.340000	2	176170252325492768095862784.000000	24.129841	280852.000000
3	3.000000	0.410000	2	175801786703264616965734400.000000	26.901921	280852.000000
3	3.000000	0.480000	2	159276079472793213999251456.000000	29.097950	280852.000000
3	3.000000	0.550000	2	166134025485440412614131712.000000	31.445468	280852.000000
3	3.000000	0.620000	2	166870455247123899203190784.000000	36.424493	280852.000000
3	3.000000	0.690000	2	166697998807490272576929792.000000	42.093805	280852.000000
3	3.000000	0.760000	2	158313793704356528619782144.000000	50.036605	280852.000000
3	3.000000	0.830000	2	157383662877858851071197184.000000	64.492987	280852.000000
3	3.000000	0.900000	2	142370251589226287650045952.000000	103.827360	297252.000000
4	3.000000	0.200000	2	185123390318025817035112448.000000	22.412671	297252.000000
4	3.000000	0.270000	2	175255038433696672200523776.000000	25.665540	297252.000000
4	3.000000	0.340000	2	184726533600495850649288704.000000	27.704930	297252.000000
4	3.000000	0.410000	2	176299731730810878862295040.000000	31.690289	297252.000000
4	3.000000	0.480000	2	175863041856198258590744576.000000	34.280103	297252.000000
4	3.000000	0.550000	2	157816445277799398126911488.000000	38.091373	297252.000000
4	3.000000	0.620000	2	157928347946052245944008704.000000	43.364462	297252.000000
4	3.000000	0.690000	2	158443509916336471949705216.000000	54.745995	297252.000000
4	3.000000	0.760000	2	158125772621625718464315392.000000	64.916545	297252.000000
4	3.000000	0.830000	2	149932885794825707733385216.000000	86.513271	297252.000000
4	3.000000	0.900000	2	142130170264197476416225280.000000	136.064056	313740.000000
5	3.000000	0.200000	2	166566498668569537590329344.000000	26.914258	313740.000000
5	3.000000	0.270000	2	166144345712084308096712704.000000	29.587019	313740.000000
5	3.000000	0.340000	2	166290136967858624391020544.000000	30.689502	313740.000000
5	3.000000	0.410000	2	175954445800862439828357120.000000	35.048810	313740.000000
5	3.000000	0.480000	2	166963370719535687347994624.000000	38.771983	313740.000000
5	3.000000	0.550000	2	175414460264779786575937536.000000	45.579776	313740.000000
5	3.000000	0.620000	2	166857769867974070476210176.000000	52.223897	313740.000000
5	3.000000	0.690000	2	175243312831774055060209664.000000	61.474536	313740.000000
5	3.000000	0.760000	2	150452840941607401417605120.000000	78.971881	313740.000000
5	3.000000	0.830000	2	157570482477987294376624128.000000	110.483307	313740.000000
5	3.000000	0.900000	2	135513340165290797029130240.000000	174.124579	335244.000000
6	3.000000	0.200000	2	167071582480105586286395392.000000	27.771295	335244.000000
6	3.000000	0.270000	2	175697235366547048152170496.000000	30.716995	335244.000000
6	3.000000	0.340000	2	158451898036786971512143872.000000	34.827697	335244.000000
6	3.000000	0.410000	2	175338633759994764136022016.000000	41.724178	335244.000000
6	3.000000	0.480000	2	166930024998117891643539456.000000	43.997362	335244.000000
6	3.000000	0.550000	2	150030071986116056492015616.000000	49.322332	335244.000000
6	3.000000	0.620000	2	166291390891117738087940096.000000	59.433872	335244.000000
6	3.000000	0.690000	2	166310904737845896152088576.000000	71.266678	335244.000000
6	3.000000	0.760000	2	142128409244033732237590528.000000	84.980365	335244.000000
6	3.000000	0.830000	2	149511912044978931549339648.000000	120.777872	335244.000000
6	3.000000	0.900000	2	134808157423403190670327808.000000	172.946297	338304.000000
