1	0.000000	0.000000	2	137054983212060935584743424.000000	19.509077	235260.000000
2	0.000000	0.000000	2	120300739000986603091918848.000000	17.001614	235260.000000
3	0.000000	0.000000	2	112355000568686869418606592.000000	19.489911	235260.000000
4	0.000000	0.000000	2	113444360960899797871493120.000000	21.287366	235260.000000
5	0.000000	0.000000	2	110246828344115526333628416.000000	24.148391	235260.000000
6	0.000000	0.000000	2	101273701935804154856341504.000000	26.411842	235260.000000
7	0.000000	0.000000	2	104145923165237935918284800.000000	28.168484	235260.000000
8	0.000000	0.000000	2	105412926579145172123123712.000000	30.098856	235260.000000
9	0.000000	0.000000	2	106053629245041997334446080.000000	32.667082	235260.000000
10	0.000000	0.000000	2	97335931211005102879932416.000000	35.138650	235260.000000
